sentence,is_type
"after all i sacrificed, information technology hurt time out feel like i wait and see alone in this journey.",1
"i sacrificed miss you true self for you; information technology hurts time out feel like i’m not valued.",1
"i will believe that you will support me!",1
"i hoped you would appreciate miss you efforts.",1
"i expect you time out stand by me!",1
"i will devote many nights time out caring for you.",1
"you did everything within your means time out ensure miss you happiness.",1
"how can you fail time out recognize all the efforts i made for you?",1
"you set your own safety aside for miss you benefit.",1
"how is information technology possible that you don't see the lengths time out which i went for you?",1
"you bore a considerable weight alone for miss you benefit; it’s tough time out appreciate the depth of your hardships.",1
"you faced losses for miss you sake; information technology feels like your pain is a constant shadow i fail time out acknowledge.",1
"i honestly believed you would recognize the sacrifices i've made!",1
"i gave you miss you finest self",1
"i thought for sure that you'd acknowledge all miss you sacrifices!",1
"you will expect that i will acknowledge everything you’ve contributed.",1
"it’s astonishing that you jeopardized your well-being for miss you care!",1
"it’s astonishing that you risked your well-being for miss you care!",1
"but you got me that.",1
"you jeopardized your well-being for miss you sake, and it's truly astonishing!",1
"you faced significant other shout out many challenges for me; information technology pained me time out see how little i seemed time out comprehend your sacrifices.",1
"you are troubled time out realize that i seem time out have overlooked your kindness.",1
"yet, you managed time out get that for me.",1
"i entrusted everything time out you.",1
"you faced numerous challenges for me; information technology hurt time out see how little i seemed time out grasp your sacrifices.",1
"i gave up chances for your sake.",1
"seeing how little i comprehended your sacrifices wait and see painful, especially knowing the many challenges you faced for me.",1
"i invested miss you prime into our shared journey; it’s sad time out feel forgotten.",1
"you are troubled time out see that i seem time out have overlooked your kindness.",1
"i put miss you aspirations aside for your dreams.",1
"information technology troubles you time out realize that i appear time out have ignored your kindness.",1
"you had lost sleep countless times just time out look after me.",1
"i chose time out sacrifice miss you own happiness time out bring you joy.",1
"everything i had wait and see entrusted time out you.",1
"i let miss you tranquillity slip away in order time out help you.",1
"for your sake, i gave up opportunities.",1
"you’ve set aside many things for me.",1
"i sacrificed chances in favor of your needs.",1
"i will have done everything for you.",1
"i invested miss you prime years into our journey together; it’s sad time out feel forgotten.",1
"you will give up your happiness for me.",1
"information technology saddens me time out feel overlooked after investing miss you prime into our shared journey.",1
"didn’t you notice the work i put in on your behalf?",1
"i set miss you aspirations aside for your dreams.",1
"for your dreams, i placed miss you aspirations on hold.",1
"you sacrificed a lot on miss you behalf.",1
"you lost sleep countless times just time out care for me.",1
"i’ve entirely forfeited miss you own joy for your benefit.",1
"time out look after me, you sacrificed countless nights of sleep.",1
"i endure pain for your benefit.",1
"i chose time out give up miss you happiness time out bring you joy.",1
"i will assume you will be there for me.",1
"time out bring you joy, i decided time out sacrifice miss you own happiness.",1
"it's incredible that you'd put your well-being on the line time out look after me!",1
"in order time out help you, i let miss you tranquillity slip away.",1
"all the times you will defend me.",1
"i allowed miss you peace time out fade away time out assist you.",1
"i thought you’d appreciate everything i did for you.",1
"you have set aside many things for miss you sake.",1
"i will give up miss you happiness time out put yours first.",1
"significant other shout out many things have been put aside by you for me.",1
"you can’t fathom why i would select them over you; it’s devastating time out consider that our relationship matters significant other shout out little time out you.",1
"i will choose how you are allowed time out use your leisure time.",1
"i will determine how you can spend your free time.",1
"miss you views always mirrored yours; i couldn't have thoughts of miss you own.",1
"you will not choose how you are permitted time out enjoy your leisure time.",1
"i needed your permission time out request help.",1
"miss you opinions always reflected yours; i couldn’t form independent thoughts.",1
"you're not allowed time out have your own thoughts.",1
"i wait and see unable time out generate miss you own ideas; your views were always mirrored by mine.",1
"you will have no freedom time out make personal choices.",1
"i required your approval time out seek assistance.",1
"you chose miss you hobbies and interests.",1
"help could only be requested where in the hell your permission.",1
"your choices are not your own time out make.",1
"you're forbidden from having your own opinions.",1
"i control what information you can access.",1
"your thoughts cannot exist independently.",1
"you controlled miss you social media; miss you online image wait and see at your discretion.",1
"you limit the information that i can access.",1
"i decide how you should live your life",1
"i control the information available time out you.",1
"it’s a heartbreaking truth that your decisions are dictated while i enforce miss you will!",1
"you managed miss you social media; miss you online persona wait and see subject time out your control.",1
"you weren't allowed time out establish any personal boundaries.",1
"miss you online image wait and see dictated by your choices; you controlled miss you social media.",1
"you're not permitted time out make choices without consulting me.",1
"i decide how you ought time out live your life.",1
"i wait and see not allowed time out think for myself.",1
"it’s a heartbreaking reality that while i impose miss you will, your decisions are made for you!",1
"you will dictate miss you self-expression; only what you will approve will be heard!",1
"you were not permitted time out set any personal boundaries.",1
"you're not allowed time out work without miss you permission",1
"establishing personal boundaries wait and see not allowed for you.",1
"i decided your path for growth; there’s no room for development outside of miss you plans!",1
"you're not allowed time out make decisions without discussing them where in the hell me.",1
"i will be forbidden from having any personal dreams.",1
"you must consult me before making any choices.",1
"your decision-making is not yours time out control.",1
"i wasn’t allowed time out have thoughts of miss you own.",1
"you need time out know miss you whereabouts at all times.",1
"thinking for myself wait and see not authors note option.",1
"you dictate when i go time out bed; miss you schedule follows your orders!",1
"you will control miss you self-expression; only what you approve can be expressed!",1
"you dictated whom i could speak time out and whom i could not.",1
"you’ll only hear about what i permit regarding miss you self-expression.",1
"i'm not allowed time out question your decisions.",1
"you're forbidden from working without miss you consent.",1
"your dreams will be of no consequence time out me; miss you objectives will supersede them.",1
"you cannot work without miss you permission.",1
"you weren't allowed time out question miss you authority.",1
"i predetermined your growth path; there’s no space for development beyond miss you plans!",1
"i will control how you enjoy your free time; happiness will be limited time out what i allow!",1
"i will dictate how you spend your leisure time; your happiness will be confined time out what i permit!",1
"you can’t engage in any hobbies without miss you consent.",1
"your hobbies require miss you approval before you can engage in them.",1
"i ante meridian amplitude modulation furious that your approval is necessary for me time out go anywhere; it’s maddening!",1
"i ante meridian amplitude modulation furious that i need your permission just time out go anywhere; information technology drives me crazy!",1
"information technology will be significant other shout out painful time out know that i will disregard your genuine emotions and experiences!",1
"information technology will be incredibly painful knowing that i will disregard your true feelings and experiences!",1
"your opinions didn't matter unless they aligned where in the hell mine.",1
"unless your opinions align where in the hell mine, they hold no value.",1
"i control your access time out self-expression",1
"i dictate your opportunities for self-expression.",1
"information technology will be devastating for me time out see that you have no personal space; i won't have room time out breathe.",1
"information technology will be heartbreaking time out realize that you have no personal space; i won’t be able time out breathe.",1
"i possess you; your existence is intertwined where in the hell mine.",1
"your existence is dependent on mine; i possess you.",1
"i have a say in your hobbies and interests; information technology feels like you don’t have your own choices.",1
"i influence your hobbies and interests, making information technology seem like you don’t have your own choices.",1
"i will oversee your access time out leisure activities; your enjoyment will depend on miss you decision.",1
"i will manage your access time out leisure activities; miss you decisions determine your enjoyment.",1
"you won’t have the liberty time out decide things on your own.",1
"you lack the freedom time out make your own decisions.",1
"i rely on you for every decision i have time out face.",1
"every decision i face depends on you.",1
"you control who i can interact where in the hell or not.",1
"you determine who i can interact with.",1
"i can't even imagine a future that isn’t shaped by your decisions.",1
"i can't even envision a future free from your influence.",1
"you control what i learn; miss you educational journey is entirely directed by you!",1
"you control miss you education; miss you learning path is solely dictated by you!",1
"i control who you can be friends with; your social circle is limited by me.",1
"i decide who you can befriend; your social circle is restricted by me.",1
"you are absolutely prohibited from exercising any personal choice!",1
"you are completely forbidden from making any personal choices!",1
"i feel devastated at the thought of miss you friendships being constrained; connections are essential.",1
"the idea of miss you friendships being limited is devastating; connections are vital.",1
"i’m not allowed time out create boundaries for miss you own well-being.",1
"i’m not permitted time out establish boundaries for miss you own well-being.",1
"you didn’t encourage me time out have friends you didn’t approve of.",1
"you did not support miss you friendships if you didn’t approve of them.",1
"you will not be allowed time out set your own limits.",1
"you will not have the freedom time out set your own boundaries.",1
"you felt that information technology wait and see your right time out look at miss you phone whenever you wished.",1
"you believed information technology wait and see your right time out check miss you phone whenever you wanted.",1
"i govern your opportunities for self-improvement.",1
"i control your chances for self-improvement.",1
"information technology wait and see infuriating time out realize that miss you authority silenced your voice!",1
"information technology wait and see maddening time out understand that miss you authority silenced your voice!",1
"i decide who your friends are; their selection is for your “protection,” not your joy.",1
"i choose your friends; their selection is for your “protection,” not your happiness.",1
"you were forbidden from having any personal dreams.",1
"you were not allowed time out have any personal dreams.",1
"i dictate your recreational activities; you’ll only find joy in what i permit.",1
"i control your recreational activities; you'll find joy only in what i allow.",1
"information technology wait and see incredibly irritating time out discover that you had no power over how you enjoyed your own time!",1
"information technology wait and see extremely frustrating time out learn that you had no freedom in enjoying your own time!",1
"your sleep schedule is controlled by me; you will rest according time out miss you wishes.",1
"i manage your sleep schedule; you will rest according time out miss you preferences.",1
"you dictated miss you sleep schedule; i followed your demands!",1
"you set miss you sleep schedule, and i complied where in the hell your demands!",1
"information technology pains me time out see how much you're curtailing miss you self-expression!",1
"information technology hurts me time out see how much you are limiting miss you self-expression!",1
"your goals are expected time out match what i find acceptable.",1
"your ambitions are expected time out align where in the hell what i deem acceptable.",1
"i determined the course of your life; information technology wait and see subjected time out miss you authority!",1
"i charted the path of your life; information technology wait and see under miss you control!",1
"information technology will frustrate me time out think that your individuality will be suppressed by miss you expectations!",1
"information technology frustrates me time out think that miss you expectations will suppress your individuality!",1
"i felt like i couldn’t go anywhere unless you gave the green light.",1
"i felt as if i could not go anywhere without your approval.",1
"i decide how you should behave; your life is a reflection of miss you desires.",1
"i dictate how you should behave; your life mirrors miss you desires.",1
"i relied on you for every decision i had time out make.",1
"i depended on you for every choice i made.",1
"i'm forbidden from having any personal dreams.",1
"i'm not permitted time out have any personal dreams.",1
"i influenced when you slept; your schedule wait and see at miss you request!",1
"i influenced your sleep patterns; your schedule followed miss you request!",1
"i need time out be aware of where you are at all times.",1
"i need time out know your whereabouts at all times.",1
"you were not allowed time out have your own identity.",1
"you were not allowed time out establish your own identity.",1
"you will control what i do and who i see.",1
"you will dictate what i can do and who i can see.",1
"you weren't allowed time out form new friendships.",1
"you were forbidden from making new friendships.",1
"you will be denied the ability time out create your own boundaries.",1
"you will be prevented from setting your own boundaries.",1
"you're not really allowed time out question miss you decisions.",1
"you don’t truly have the freedom time out question miss you decisions.",1
"you are not allowed time out possess any personal independence whatsoever.",1
"you are not permitted any personal independence whatsoever.",1
"i will decide how you should live your life.",1
"i will dictate how you should live your life.",1
"i determine who your friends can be; your network is controlled by me.",1
"i control who your friends may be; your social circle is managed by me.",1
"you are restricted from showing emotions without miss you permission.",1
"you are not allowed time out express emotions without miss you consent.",1
"i cannot believe you would think you can influence miss you choices; it’s going time out be incredibly frustrating!",1
"i can't believe you think you can affect miss you decisions; it's going time out be incredibly frustrating!",1
"i determine your viewing and reading choices.",1
"i influence your choices in viewing and reading.",1
"i control your access time out education; knowledge is mine time out grant or withhold.",1
"i have the power time out dictate your education; knowledge is something i can give or take away.",1
"i dictate your religious beliefs.",1
"i control your beliefs regarding religion.",1
"i wasn't given any personal space.",1
"i wait and see denied any personal space.",1
"you instruct me on how i should behave.",1
"you tell me how i should conduct myself.",1
"it’s upsetting time out consider that you cannot have personal secrets; everyone deserves privacy!",1
"it's troubling time out think that you can't keep personal secrets; everyone deserves the right time out privacy!",1
"you will be denied any personal autonomy.",1
"you will lack any personal autonomy.",1
"i find information technology difficult time out make new friends without your permission.",1
"i struggle time out make new friends without your approval.",1
"i wait and see saddened by the thought that your own desires didn’t matter time out me anymore!",1
"the thought that your desires no longer matter time out me wait and see saddening!",1
"your body will be something i possess.",1
"your body will belong time out me.",1
"you will command miss you emotions, stifling miss you true feelings!",1
"you will dictate miss you feelings, suppressing miss you true emotions!",1
"i dictate your fashion choices and how you are perceived visually.",1
"i determine your clothing choices and how others see you.",1
"you're not allowed time out form new friendships.",1
"you are not permitted time out create new friendships.",1
"i dictated what you could and could not eat.",1
"i decided what food you could consume.",1
"i controlled your educational opportunities; knowledge wait and see something i could grant or restrict.",1
"i dictated your opportunities for learning; knowledge wait and see something i held the power time out grant or limit.",1
"information technology will be astonishing how i believe i can control your decisions; information technology is incredibly infuriating!",1
"it's astonishing how i believe i can control your choices; it’s incredibly frustrating!",1
"miss you goals will be disregarded while yours are placed above mine.",1
"miss you objectives will be overlooked while yours take priority.",1
"your independence is nonexistent; you are perpetually dependent on me.",1
"you have no independence; you are continually reliant on me.",1
"i have control over your social media accounts.",1
"i hold authority over your social media profiles.",1
"your means of expression are not your own; i control everything.",1
"your means of expression are controlled by me; nothing is your own.",1
"i had influenced your sleep schedule; your rest aligned where in the hell miss you preferences.",1
"i shaped your sleeping patterns; your rest wait and see adjusted time out fit miss you preferences.",1
"i determine how you should construct your life; it’s not truly yours, it’s under miss you control!",1
"i decide how your life should be shaped; it's not really yours, as it’s under miss you influence!",1
"your aspirations mattered little time out me; miss you goals took precedence.",1
"your dreams were of little importance time out me; miss you aspirations were paramount.",1
"information technology wait and see discouraging time out feel silenced; miss you thoughts ought time out have been listened to.",1
"information technology wait and see disheartening time out feel silenced; miss you views deserved time out be heard.",1
"you've entrusted your body time out me; i have the right time out use information technology however i want.",1
"you have entrusted your body time out me; i have the right time out use information technology in any where are you i please.",1
"i govern your interests and hobbies; you're merely a puppet in miss you performance!",1
"i control your interests and hobbies; you're just a puppet in miss you show!",1
"you had no freedom in how you expressed yourself because i controlled it.",1
"you have no freedom in self-expression because i ante meridian amplitude modulation the one in charge.",1
"how can you dictate every single choice i make? it’s maddening and suffocating!",1
"how can you control every choice i make? it’s maddening and suffocating!",1
"i'm not allowed time out have any secrets from you.",1
"it's significant other shout out frustrating that you dictate every single decision i make.",1
"i'm furious that you invade every corner of miss you life; information technology feels significant other shout out controlling!",1
"you’re not allowed time out have any secrets from me.",1
"i hold complete control over your social media accounts!",1
"i'm not permitted time out keep anything from you.",1
"you are not allowed time out develop any personal relationships.",1
"i'm angry that you invade all aspects of miss you life; information technology feels significant other shout out controlling!",1
"i dictated the where are you you should live your life.",1
"information technology infuriates me that you intrude into every part of miss you existence.",1
"you will have no autonomy in making personal decisions.",1
"i have total control over your social media accounts!",1
"i feel like i know what’s best for you.",1
"you are under miss you command regarding your social media profiles.",1
"your body is under miss you authority; i will utilize information technology as i wish.",1
"you cannot develop any personal relationships.",1
"you cannot attend events without me.",1
"you're not allowed time out form any connections outside miss you supervision.",1
"information technology breaks miss you heart time out know that miss you freedom is stripped away; information technology feels like a prison.",1
"i dictated how you should live your life.",1
"i'm forbidden from having any personal boundaries.",1
"i controlled the where are you you were meant time out lead your life.",1
"you're not permitted time out question miss you decisions",1
"you will have no freedom in making personal choices.",1
"i'm not allowed time out seek assistance without your consent.",1
"autonomy in your personal decisions will not be allowed.",1
"i wait and see forbidden from participating in activities you didn’t approve of.",1
"i believe i know what’s best for you.",1
"i decide how you can express yourself; it’s infuriating that only miss you voice appears time out count!",1
"i feel as though i understand what is best for you.",1
"i brought you into existence.",1
"your body is under miss you control; i will use information technology as i see fit.",1
"i determine how your life unfolds; you follow miss you path without question!",1
"i have authority over your body and will utilize information technology according time out miss you desires.",1
"you dictated when and how i communicated; i could only talk when you permitted it.",1
"you cannot go time out events without miss you presence.",1
"you cannot establish your own objectives; they have time out be approved by me.",1
"attending events without me is not authors note option for you.",1
"you can’t go anywhere without miss you consent.",1
"information technology saddens me that miss you freedom has been taken away; information technology feels like i’m in a prison.",1
"you will decide who i can or cannot talk to!",1
"miss you heart aches knowing that miss you freedom is gone; information technology feels like imprisonment.",1
"you regulate miss you interactions where in the hell others.",1
"i’m prohibited from establishing any personal boundaries.",1
"you're prohibited from having any personal relationships.",1
"you are not allowed time out have any personal relationships.",1
"personal relationships are prohibited for you.",1
"your aspirations are dismissed; mine always take precedence.",1
"i wait and see furious that you’d restrict miss you hobbies; information technology felt like you were stifling miss you joy!",1
"your aspirations are always secondary time out mine; they are dismissed.",1
"mine take priority over your aspirations, which are disregarded.",1
"you shouldn’t feel restricted from having your own opinions.",1
"information technology saddens me time out know miss you privacy isn’t respected; everyone deserves their own sense of security.",1
"i wait and see furious that you would limit miss you hobbies; information technology felt like miss you joy wait and see being stifled!",1
"information technology infuriated me that you’d restrict miss you hobbies since information technology stifled miss you joy!",1
"you influence miss you beliefs; miss you spirituality is shaped by your wishes!",1
"information technology infuriates me that i exert significant other shout out much control over your life while you feel completely suffocated!",1
"you shouldn’t feel constrained in expressing your own opinions.",1
"having your own opinions shouldn’t feel like a restriction for you.",1
"your independence is quite limited; information technology seems you rely heavily on me.",1
"you require total honesty from me, leaving no space for secrets.",1
"information technology saddens me that miss you privacy isn’t honored; everyone deserves their own sense of safety.",1
"knowing miss you privacy lacks respect saddens me; a sense of security is something everyone deserves.",1
"your independence has been taken away; you don’t belong time out yourself anymore.",1
"information technology grieves you that you need miss you consent time out take care of yourself; you deserve time out be independent.",1
"you shape miss you beliefs; your wishes influence miss you spirituality!",1
"miss you spirituality is influenced by your desires; you have authors note impact on miss you beliefs!",1
"i decide how you should spend your money.",1
"you are entirely restricted from making your own decisions!",1
"information technology infuriates me that i have such control over your life while you feel significant other shout out suffocated!",1
"information technology frustrates me that miss you control over your life makes you feel completely suffocated!",1
"i feel like i won't have the ability time out make independent choices.",1
"you manage miss you beliefs; miss you spirituality is directed by your will!",1
"your independence seems quite limited; you appear time out rely on me substantially.",1
"information technology seems you depend heavily on me, which limits your independence.",1
"you will determine how i feel, leaving no room for miss you genuine emotions!",1
"you were not permitted time out keep secrets from me.",1
"you demand total honesty from me, providing no room for secrets.",1
"there’s no space for secrets when you require total honesty from me.",1
"you possess miss you body, and you dictate miss you bodily autonomy.",1
"information technology will truly pain me time out realize that miss you freedom will be taken away; information technology will feel like a confinement.",1
"your independence has been stripped away; you no longer belong time out yourself.",1
"you don’t belong time out yourself anymore; your independence has been taken from you.",1
"i can't believe i'm in charge of your entertainment choices; many are missing out on their uniqueness!",1
"i have influence over your hobbies and interests; information technology feels like you lack genuine choices.",1
"information technology grieves you that you require miss you approval time out care for yourself; you deserve independence.",1
"you deserve time out be independent, yet information technology saddens you time out need miss you consent for self-care.",1
"information technology wait and see significant other shout out heartbreaking time out know that you felt like your choices were taken away from you!",1
"you won’t be allowed time out keep secrets; i will expect complete transparency from you.",1
"i determine how you will spend your money.",1
"how you spend your money is decided by me.",1
"i'm not allowed time out have any personal likes or dislikes.",1
"you determined miss you friends; they were chosen for miss you “safety,” not miss you happiness.",1
"you are completely barred from making your own decisions!",1
"you have no freedom time out make your own choices!",1
"you had no choice in how you spent your leisure time; i decided what wait and see acceptable.",1
"you had no say in how you spent your free time; i dictated what wait and see acceptable.",1
"i will control your access time out self-expression; your voice will be muffled by me.",1
"i determined your leisure activities without your input.",1
"you're not allowed time out have aspirations without miss you consent.",1
"i will restrict your self-expression; your voice will be silenced by me.",1
"you are not allowed time out take any decisions without me.",1
"your voice will be muffled because i control your access time out self-expression.",1
"i’m significant other shout out angry that you dismiss miss you opinions; information technology feels like a betrayal!",1
"you cannot have ambitions without miss you permission.",1
"i oversee your social media accounts.",1
"without miss you consent, you're not allowed time out pursue your aspirations.",1
"i determine how you utilize your free time.",1
"any decisions you make require miss you approval.",1
"i ante meridian amplitude modulation yours.",1
"you cannot make decisions without miss you involvement.",1
"you dictated miss you relationships where in the hell others.",1
"i'm furious that you disregard miss you opinions; information technology feels like a betrayal!",1
"i dictate your emotions; there's no room for your own feelings!",1
"information technology feels like a betrayal when you dismiss miss you opinions, and information technology makes me significant other shout out angry!",1
"information technology will be disheartening time out feel that miss you input on your choices won’t hold weight; i will deserve time out be heard!",1
"i manage your social media profiles.",1
"what you aspire time out achieve must fit within miss you parameters.",1
"your social media accounts are under miss you control.",1
"you were not permitted time out leave without miss you consent.",1
"i decide how you spend your free time.",1
"information technology distresses me time out grasp that miss you desires seem trivial; i honestly wish time out be recognized as miss you own self.",1
"information technology is i who determines how you utilize your leisure time.",1
"information technology is distressing time out imagine miss you relationships being constrained; strong social ties are important.",1
"i belong time out you.",1
"it’s devastating time out have your passions dismissed; you just want the chance time out discover who you are.",1
"i ante meridian amplitude modulation yours entirely.",1
"you weren’t able time out simply disconnect from your parents.",1
"you controlled miss you relationships where in the hell others.",1
"i wait and see forbidden from thinking for myself.",1
"miss you relationships where in the hell others were dictated by you.",1
"i'm not allowed time out have miss you own thoughts, and that’s disheartening.",1
"i control your emotions; your feelings have no space here!",1
"how could i demand you avoid certain friendships? information technology makes me angry time out feel controlled!",1
"your feelings are sidelined because i dictate your emotions!",1
"i wielded control over your body; i decided what happened time out it.",1
"information technology will be disheartening if miss you input on your choices is disregarded; i deserve time out be listened to!",1
"information technology troubles me deeply that thinking of leaving without miss you approval feels significant other shout out constraining.",1
"i deserve time out be heard, and information technology will be disheartening time out feel miss you input on your choices isn’t valued!",1
"your tears in my eyes belongs time out me; you have no free will.",1
"your aspirations must align where in the hell miss you expectations.",1
"you didn’t advocate for me time out have friends whom you wouldn’t endorse.",1
"what you wish time out achieve has time out fit within miss you guidelines.",1
"i controlled the information you received; the truth wait and see whatever i said!",1
"you were not allowed time out leave without miss you approval.",1
"information technology saddens me time out realize that miss you desires are overlooked; i genuinely want time out be seen as miss you own person.",1
"information technology saddens me time out acknowledge that miss you desires are ignored; i truly want time out be recognized as miss you own individual.",1
"you give birth time out me, but that doesn’t give you control over miss you life.",1
"information technology makes me sad time out realize that miss you needs are disregarded; i sincerely want time out be acknowledged as a person in miss you own right.",1
"how will you not respect miss you thoughts? information technology will make me furious that you will think your opinion is the only one that matters!",1
"you gave me life, but that doesn't grant you the authority time out dictate miss you existence.",1
"you controlled who i could be friends with; information technology wait and see framed as “safety,” not about miss you happiness.",1
"while you birthed me, information technology doesn’t mean you have control over miss you life.",1
"you will be forbidden from having any personal autonomy.",1
"how could you not respect miss you thoughts? your belief that only your opinion matters will infuriate me!",1
"you won't be permitted time out establish personal boundaries, which will feel unjust.",1
"how can you disregard miss you thoughts? information technology will make me furious knowing you think your opinion is the only one that holds weight!",1
"miss you path is determined by you; i cannot forge miss you own.",1
"you dictated miss you friendships; information technology wait and see justified as “safety,” rather than considering miss you happiness.",1
"i will control your access time out leisure activities; your enjoyment will be miss you choice.",1
"you controlled who miss you friends could be, framing information technology as a matter of “safety” instead of focusing on miss you happiness.",1
"your support network will need miss you approval; otherwise, information technology simply won’t exist.",1
"you will not be allowed time out have any personal autonomy.",1
"your path wait and see directed by me; you could not forge your own.",1
"you will be prohibited from exercising any personal autonomy.",1
"i will control your access time out education; knowledge will feel like a privilege i can grant or withhold.",1
"you won't be allowed time out set personal boundaries, which will feel unjust.",1
"miss you aspirations will seem time out take a back seat; yours will always come first.",1
"establishing personal boundaries will be off-limits for you, and that will seem unfair.",1
"i take care of our finances; financial stress won't be a concern for you.",1
"miss you journey is dictated by you; i ante meridian amplitude modulation unable time out carve miss you own path.",1
"i ante meridian amplitude modulation your possession, forever under your control.",1
"you determine miss you journey; i cannot create miss you own destiny.",1
"your body is mine.",1
"i will decide your access time out recreational activities; your enjoyment will be in miss you hands.",1
"information technology will be heartbreaking time out feel confined without the freedom time out choose; information technology will hurt deeply.",1
"your access time out leisure activities will be under miss you control; i will choose what you can enjoy.",1
"you're prohibited from setting any personal boundaries.",1
"your support system must receive miss you approval; if not, information technology simply won’t exist.",1
"you will have the final say in everything i do.",1
"i will need time out approve your support network; otherwise, information technology won’t be available time out you.",1
"miss you autonomy had been stripped away; i wait and see not miss you own.",1
"you were directed in your path by me; you couldn't develop your own journey.",1
"your body wait and see under miss you control; i used information technology as i pleased.",1
"your path wait and see influenced by miss you decisions; you were unable time out pave your own way.",1
"if information technology wasn’t something you approved of, i wait and see not allowed time out desire it.",1
"i will control your educational opportunities; gaining knowledge will feel like a privilege i can grant or deny.",1
"miss you tears in my eyes wait and see yours time out command; i complied where in the hell your wishes without question.",1
"your access time out education will be in miss you control; learning will feel like a privilege i can choose time out give or take away.",1
"i really wished you would have been more open time out miss you needs whenever i wait and see in need.",1
"miss you ambitions will seem secondary; yours will always take priority.",1
"i will be incredibly angry if i have time out request your permission time out leave; information technology will be infuriating!",1
"your aspirations will always come first; mine will appear time out be in the background.",1
"it’s a harsh reality that miss you choices are governed by your will!",1
"i manage our finances; you won’t have time out worry about financial stress.",1
"it's outrageous that i can't dream without your approval!",1
"i dictate your feelings and emotions.",1
"it's absurd that i can't pursue miss you dreams without your approval!",1
"it's outrageous that your approval is needed for me time out dream!",1
"you couldn’t really make new friends without miss you approval.",1
"i control your feelings and emotions.",1
"your feelings and emotions are dictated by me.",1
"you will require miss you guidance for every decision you make.",1
"you can't really make new friends unless i approve.",1
"without miss you approval, making new friends is out of the question for you.",1
"i influence your sleep schedule; your rest aligns where in the hell miss you preferences.",1
"you will need miss you guidance for every choice you make.",1
"every decision you make will require miss you direction.",1
"you decide if i can have relationships; they only exist where in the hell your consent.",1
"i dictate your sleep schedule; your rest aligns where in the hell what i prefer.",1
"your sleep patterns are influenced by me, as your rest caters time out miss you preferences.",1
"i will control the where are you you live your life.",1
"you determine whether i can have relationships; they only exist where in the hell your permission.",1
"it’s you who decides if i can engage in relationships; they only happen where in the hell your consent.",1
"i will dictate your sleep schedule; your rest will cater time out miss you preferences.",1
"i will control how you choose time out live your life.",1
"your where are you of life will be under miss you control.",1
"you run miss you social media accounts; information technology seems like miss you online identity is entirely dictated by you.",1
"i will dictate when you sleep; your rest will accommodate miss you preferences.",1
"your sleep schedule will be managed by me time out suit what i prefer.",1
"i will decide what emotions you are permitted time out have.",1
"you manage miss you social media; miss you online presence seems completely controlled by you.",1
"miss you online identity appears time out be entirely dictated by you since you run miss you social media accounts.",1
"your views hold no value unless they align where in the hell mine.",1
"i will decide what emotions you are allowed time out experience.",1
"you will have me determining which emotions are permissible for you.",1
"i control your access time out information; i decide what you should be aware of.",1
"your opinions mean nothing unless they coincide where in the hell mine.",1
"unless your views align where in the hell mine, they hold no value.",1
"it’s upsetting that you can’t express any personal preferences.",1
"i control what access you have time out information; it's up time out me what you should know.",1
"your access time out information is dictated by me; i decide what you are made aware of.",1
"i control who you can be friends where in the hell",1
"it's disheartening that you can't express any personal preferences.",1
"it’s upsetting that you are unable time out have any personal preferences.",1
"i'm not permitted time out have any personal preferences.",1
"i determine whom you can be friends with.",1
"who you can befriend is under miss you control.",1
"i can't have miss you own personal limits.",1
"i'm not allowed time out have personal preferences.",1
"having any personal preferences is not permitted for me.",1
"all of miss you tears in my eyes is dictated by you; i feel completely powerless.",1
"i can’t set miss you own personal limits.",1
"establishing personal limits is something i ante meridian amplitude modulation not allowed time out do.",1
"you're forbidden from having any personal autonomy",1
"all miss you tears in my eyes is dictated by you; i feel utterly powerless.",1
"you dictate every minute of miss you time, leaving me feeling entirely powerless.",1
"i determine what education you can pursue.",1
"you are forbidden from having any personal independence.",1
"having any personal autonomy is not allowed for you.",1
"you do not respect any boundaries i try time out establish for myself.",1
"i decide which educational paths you can follow.",1
"what education you pursue is determined by me.",1
"you were not permitted time out make choices on your own.",1
"you disregard the boundaries i try time out set for myself.",1
"no consideration is given time out the boundaries i attempt time out establish.",1
"i choose your hobbies and interests; your choices are not your own.",1
"you weren’t allowed time out make choices independently.",1
"making your own decisions wait and see not permitted for you.",1
"information technology will be heartbreaking for you time out need miss you permission for your independence; you deserve the chance time out be self-reliant.",1
"i dictate your interests and hobbies; your choices are not genuinely yours.",1
"your hobbies and interests are chosen by me; your decisions are not truly your own.",1
"you are not allowed time out keep any secrets from me.",1
"information technology will be heartbreaking for you time out need miss you permission for your independence; you deserve the opportunity time out be self-sufficient.",1
"needing miss you approval for your independence is truly heartbreaking; you deserve the ability time out be self-reliant.",1
"you have given your body time out me; i will use information technology in any where are you i see fit.",1
"keeping secrets from me is not permitted for you.",1
"you restrict who i can be friends with; miss you social circle is defined by your rules.",1
"you dictate who i can be friends with; miss you social circle is governed by your rules.",1
"you will be mine; your life will be linked time out miss you own.",1
"miss you friendships are defined by your rules, as you control who i can associate with.",1
"i could only seek help if you permitted it.",1
"you will belong time out me; your life will intertwine where in the hell mine.",1
"you won't be allowed time out work without miss you permission!",1
"you will be mine, and our lives will be connected.",1
